--2019-04-08 21:29:44--  http://ftp.se.debian.org/tails/stable/iuk/Tails_amd64_3.7.1_to_3.8.iuk
Resolving ftp.se.debian.org (ftp.se.debian.org)... 194.71.11.165, 194.71.11.173, 2001:6b0:19::173, ...
Connecting to ftp.se.debian.org (ftp.se.debian.org)|194.71.11.165|:80... connected.
HTTP request sent, awaiting response... 302 Found
Location: http://caesar.ftp.acc.umu.se/tails/stable/iuk/Tails_amd64_3.7.1_to_3.8.iuk [following]
--2019-04-08 21:29:44--  http://caesar.ftp.acc.umu.se/tails/stable/iuk/Tails_amd64_3.7.1_to_3.8.iuk
Resolving caesar.ftp.acc.umu.se (caesar.ftp.acc.umu.se)... 194.71.11.142, 2001:6b0:19::142
Connecting to caesar.ftp.acc.umu.se (caesar.ftp.acc.umu.se)|194.71.11.142|:80... connected.
HTTP request sent, awaiting response... 200 OK
Length: 113336320 (108M)
Saving to: ‘Tails_amd64_3.7.1_to_3.8.iuk.1’

     0K .......... .......... .......... .......... ..........  0%  520K 3m33s
 21800K .......... .......... .......... .......... .......... 19% 88.9M 4s
 21850K .......... .......... .......... .......... .......... 19% 1.82M 4s
 21900K .......... .......... .......... .......... .......... 19%  144M 4s
 21950K .......... .......... .......... .......... .......... 19%  114M 4s
 22000K .......... .......... .......... .......... .......... 19% 77.4M 4s
 22050K .......... .......... .......... .......... .......... 19%  122M 4s
 22100K .......... .......... .......... .......... .......... 20%  140M 4s
 22150K .......... .......... .......... .......... .......... 20% 16.0M 4s
 22200K .......... .......... .......... .......... .......... 20% 53.2M 4s
 22250K .......... .......... .......... .......... .......... 20% 66.8M 4s
 22300K .......... .......... .......... .......... .......... 20% 54.0M 4s
 22350K .......... .......... .......... .......... .......... 20%  219M 4s
 22400K .......... .......... .......... .......... .......... 20%  238M 4s
 22450K .......... .......... .......... .......... .......... 20%  133M 4s
 22500K .......... .......... .......... .......... .......... 20%  126M 4s
 22550K .......... .......... .......... .......... .......... 20%  140M 4s
 22600K .......... .......... .......... .......... .......... 20% 82.4M 4s
 22650K .......... .......... .......... .......... .......... 20%  129M 4s
 22700K .......... .......... .......... .......... .......... 20%  134M 4s
 22750K .......... .......... .......... .......... .......... 20% 88.0M 4s
 22800K .......... .......... .......... .......... .......... 20%  126M 4s
 22850K .......... .......... .......... .......... .......... 20%  135M 4s
 22900K .......... .......... .......... .......... .......... 20% 83.7M 4s
 22950K .......... .......... .......... .......... .......... 20%  127M 4s
 23000K .......... .......... .......... .......... .......... 20%  136M 4s
 23050K .......... .......... .......... .......... .......... 20% 83.4M 4s
 23100K .......... .......... .......... .......... .......... 20%  135M 4s
 23150K .......... .......... .......... .......... .......... 20%  127M 4s
 23200K .......... .......... .......... .......... .......... 21% 82.5M 4s
 23250K .......... .......... .......... .......... .......... 21%  136M 4s
 23300K .......... .......... .......... .......... .......... 21%  136M 4s
 23350K .......... .......... .......... .......... .......... 21%  130M 4s
 23400K .......... .......... .......... .......... .......... 21% 82.0M 3s
 23450K .......... .......... .......... .......... .......... 21%  137M 3s
 23500K .......... .......... .......... .......... .......... 21%  126M 3s
 23550K .......... .......... .......... .......... .......... 21% 88.2M 3s
 23600K .......... .......... .......... .......... .......... 21%  125M 3s
 23650K .......... .......... .......... .......... .......... 21%  131M 3s
 23700K .......... .......... .......... .......... .......... 21% 84.8M 3s
 23750K .......... .......... .......... .......... .......... 21%  135M 3s
 23800K .......... .......... .......... .......... .......... 21%  127M 3s
 23850K .......... .......... .......... .......... .......... 21% 83.9M 3s
 23900K .......... .......... .......... .......... .......... 21%  138M 3s
 23950K .......... .......... .......... .......... .......... 21%  129M 3s
 24000K .......... .......... .......... .......... .......... 21%  126M 3s
 24050K .......... .......... .......... .......... .......... 21% 79.4M 3s
 24100K .......... .......... .......... .......... .......... 21% 1.90M 3s
 24150K .......... .......... .......... .......... .......... 21% 56.9M 3s
 24200K .......... .......... .......... .......... .......... 21%  165M 3s
 24250K .......... .......... .......... .......... .......... 21% 80.2M 3s
 24300K .......... .......... .......... .......... .......... 22%  123M 3s
 24350K .......... .......... .......... .......... .......... 22%  134M 3s
 24400K .......... .......... .......... .......... .......... 22% 83.7M 3s
 24450K .......... .......... .......... .......... .......... 22% 14.0M 3s
 24500K .......... .......... .......... .......... .......... 22%  156M 3s
 24550K .......... .......... .......... .......... .......... 22% 68.4M 3s
 24600K .......... .......... .......... .......... .......... 22%  128M 3s
 24650K .......... .......... .......... .......... .......... 22% 85.9M 3s
 24700K .......... .......... .......... .......... .......... 22%  128M 3s
 24750K .......... .......... .......... .......... .......... 22%  136M 3s
 24800K .......... .......... .......... .......... .......... 22% 82.7M 3s
 24850K .......... .......... .......... .......... .......... 22%  128M 3s
 24900K .......... .......... .......... .......... .......... 22%  134M 3s
 24950K .......... .......... .......... .......... .......... 22% 84.1M 3s
 25000K .......... .......... .......... .......... .......... 22%  132M 3s
 25050K .......... .......... .......... .......... .......... 22%  129M 3s
 25100K .......... .......... .......... .......... .......... 22%  134M 3s
 25150K .......... .......... .......... .......... .......... 22% 83.3M 3s
 25200K .......... .......... .......... .......... .......... 22%  138M 3s
 25250K .......... .......... .......... .......... .......... 22%  121M 3s
 25300K .......... .......... .......... .......... .......... 22% 83.6M 3s
 25350K .......... .......... .......... .......... .......... 22%  141M 3s
 25400K .......... .......... .......... .......... .......... 22%  132M 3s
 25450K .......... .......... .......... .......... .......... 23% 85.8M 3s
 25500K .......... .......... .......... .......... .......... 23%  125M 3s
 25550K .......... .......... .......... .......... .......... 23%  136M 3s
 25600K .......... .......... .......... .......... .......... 23% 83.5M 3s
 25650K .......... .......... .......... .......... .......... 23%  126M 3s
 25700K .......... .......... .......... .......... .......... 23%  130M 3s
 25750K .......... .......... .......... .......... .......... 23% 85.5M 3s
 25800K .......... .......... .......... .......... .......... 23%  132M 3s
 25850K .......... .......... .......... .......... .......... 23%  134M 3s
 25900K .......... .......... .......... .......... .......... 23% 82.7M 3s
 25950K .......... .......... .......... .......... .......... 23%  133M 3s
 26000K .......... .......... .......... .......... .......... 23%  127M 3s
 26050K .......... .......... .......... .......... .......... 23%  146M 3s
 26100K .......... .......... .......... .......... .......... 23% 81.5M 3s
 26150K .......... .......... .......... .......... .......... 23%  111M 3s
 26200K .......... .......... .......... .......... .......... 23%  162M 3s
 26250K .......... .......... .......... .......... .......... 23% 84.9M 3s
 26300K .......... .......... .......... .......... .......... 23%  127M 3s
 26350K .......... .......... .......... .......... .......... 23%  133M 3s
 26400K .......... .......... .......... .......... .......... 23% 85.1M 3s
 26450K .......... .......... .......... .......... .......... 23%  128M 3s
 26500K .......... .......... .......... .......... .......... 23% 1.95M 3s
 26550K .......... .......... .......... .......... .......... 24% 93.8M 3s
 26600K .......... .......... .......... .......... .......... 24% 64.8M 3s
 26650K .......... .......... .......... .......... .......... 24%  135M 3s
 26700K .......... .......... .......... .......... .......... 24%  129M 3s
 26750K .......... .......... .......... .......... .......... 24%  134M 3s
 26800K .......... .......... .......... .......... .......... 24% 24.1M 3s
 26850K .......... .......... .......... .......... .......... 24% 31.3M 3s
 26900K .......... .......... .......... .......... .......... 24% 65.5M 3s
 26950K .......... .......... .......... .......... .......... 24% 77.9M 3s
 27000K .......... .......... .......... .......... .......... 24%  139M 3s
 27050K .......... .......... .......... .......... .......... 24% 77.7M 3s
 27100K .......... .......... .......... .......... .......... 24%  139M 3s
 27150K .......... .......... .......... .......... .......... 24%  129M 3s
 27200K .......... .......... .......... .......... .......... 24%  138M 3s
 27250K .......... .......... .......... .......... .......... 24% 81.8M 3s
 27300K .......... .......... .......... .......... .......... 24%  135M 3s
 27350K .......... .......... .......... .......... .......... 24%  129M 3s
 27400K .......... .......... .......... .......... .......... 24% 87.8M 3s
 27450K .......... .......... .......... .......... .......... 24%  123M 3s
 27500K .......... .......... .......... .......... .......... 24%  139M 3s
 27550K .......... .......... .......... .......... .......... 24% 83.2M 3s
 27600K .......... .......... .......... .......... .......... 24%  127M 3s
 27650K .......... .......... .......... .......... .......... 25%  134M 3s
 27700K .......... .......... .......... .......... .......... 25% 82.9M 3s
 27750K .......... .......... .......... .......... .......... 25%  137M 3s
 27800K .......... .......... .......... .......... .......... 25%  129M 3s
 27850K .......... .......... .......... .......... .......... 25% 82.9M 3s
 27900K .......... .......... .......... .......... .......... 25%  133M 3s
 27950K .......... .......... .......... .......... .......... 25%  131M 3s
 28000K .......... .......... .......... .......... .......... 25%  131M 3s
 28050K .......... .......... .......... .......... .......... 25% 83.6M 3s
 28100K .......... .......... .......... .......... .......... 25%  138M 3s
 28150K .......... .......... .......... .......... .......... 25%  130M 3s
 28200K .......... .......... .......... .......... .......... 25% 85.3M 3s
 28250K .......... .......... .......... .......... .......... 25% 85.3M 3s
 28300K .......... .......... .......... .......... .......... 25%  240M 3s
 28350K .......... .......... .......... .......... .......... 25% 88.0M 3s
 28400K .......... .......... .......... .......... .......... 25%  129M 3s
 28450K .......... .......... .......... .......... .......... 25%  129M 3s
 28500K .......... .......... .......... .......... .......... 25% 88.3M 3s
 28550K .......... .......... .......... .......... .......... 25%  127M 3s
 28600K .......... .......... .......... .......... .......... 25%  130M 3s
 28650K .......... .......... .......... .......... .......... 25% 82.2M 3s
 28700K .......... .......... .......... .......... .......... 25%  133M 3s
 28750K .......... .......... .......... .......... .......... 26%  143M 3s
 28800K .......... .......... .......... .......... .......... 26%  127M 3s
 28850K .......... .......... .......... .......... .......... 26% 82.1M 3s
 28900K .......... .......... .......... .......... .......... 26%  133M 3s
 28950K .......... .......... .......... .......... .......... 26% 86.0M 3s
 29000K .......... .......... .......... .......... .......... 26% 2.04M 3s
 29050K .......... .......... .......... .......... .......... 26% 75.6M 3s
 29100K .......... .......... .......... .......... .......... 26% 78.6M 3s
 29150K .......... .......... .......... .......... .......... 26%  108M 3s
 29200K .......... .......... .......... .......... .......... 26%  134M 3s
 29250K .......... .......... .......... .......... .......... 26%  131M 3s
 29300K .......... .......... .......... .......... .......... 26% 24.3M 3s
 29350K .......... .......... .......... .......... .......... 26% 27.1M 3s
 29400K .......... .......... .......... .......... .......... 26%  119M 3s
 29450K .......... .......... .......... .......... .......... 26% 88.8M 3s
 29500K .......... .......... .......... .......... .......... 26%  120M 3s
 29550K .......... .......... .......... .......... .......... 26% 80.1M 3s
 29600K .......... .......... .......... .......... .......... 26%  133M 3s
 29650K .......... .......... .......... .......... .......... 26%  130M 3s
 29700K .......... .......... .......... .......... .......... 26%  138M 3s
 29750K .......... .......... .......... .......... .......... 26% 78.9M 3s
 29800K .......... .......... .......... .......... .......... 26%  129M 3s
 29850K .......... .......... .......... .......... .......... 27% 80.8M 3s
 29900K .......... .......... .......... .......... .......... 27%  139M 3s
 29950K .......... .......... .......... .......... .......... 27%  128M 3s
 30000K .......... .......... .......... .......... .......... 27% 86.8M 3s
 30050K .......... .......... .......... .......... .......... 27%  125M 3s
 30100K .......... .......... .......... .......... .......... 27%  134M 3s
 30150K .......... .......... .......... .......... .......... 27% 84.0M 3s
 30200K .......... .......... .......... .......... .......... 27%  127M 3s
 30250K .......... .......... .......... .......... .......... 27%  136M 3s
 30300K .......... .......... .......... .......... .......... 27% 83.5M 3s
 30350K .......... .......... .......... .......... .......... 27%  133M 3s
 30400K .......... .......... .......... .......... .......... 27%  131M 3s
 30450K .......... .......... .......... .......... .......... 27% 81.8M 3s
 30500K .......... .......... .......... .......... .......... 27%  136M 3s
 30550K .......... .......... .......... .......... .......... 27%  135M 3s
 30600K .......... .......... .......... .......... .......... 27%  127M 3s
 30650K .......... .......... .......... .......... .......... 27% 82.7M 3s
 30700K .......... .......... .......... .......... .......... 27%  137M 3s
 30750K .......... .......... .......... .......... .......... 27%  130M 3s
 30800K .......... .......... .......... .......... .......... 27% 86.0M 3s
 30850K .......... .......... .......... .......... .......... 27%  127M 3s
 30900K .......... .......... .......... .......... .......... 27%  138M 3s
 30950K .......... .......... .......... .......... .......... 28% 81.9M 3s
 31000K .......... .......... .......... .......... .......... 28%  137M 3s
 31050K .......... .......... .......... .......... .......... 28%  129M 3s
 31100K .......... .......... .......... .......... .......... 28% 83.1M 3s
 31150K .......... .......... .......... .......... .......... 28%  133M 3s
 31200K .......... .......... .......... .......... .......... 28%  130M 3s
 31250K .......... .......... .......... .......... .......... 28%  137M 3s
 31300K .......... .......... .......... .......... .......... 28% 82.3M 3s
 31350K .......... .......... .......... .......... .......... 28%  138M 3s
 31400K .......... .......... .......... .......... .......... 28%  129M 3s
 31450K .......... .......... .......... .......... .......... 28% 81.3M 3s
 31500K .......... .......... .......... .......... .......... 28%  137M 3s
 31550K .......... .......... .......... .......... .......... 28%  130M 3s
 31600K .......... .......... .......... .......... .......... 28% 2.12M 3s
 31650K .......... .......... .......... .......... .......... 28% 63.7M 3s
 31700K .......... .......... .......... .......... .......... 28% 72.5M 3s
 31750K .......... .......... .......... .......... .......... 28%  136M 3s
 31800K .......... .......... .......... .......... .......... 28%  129M 3s
 31850K .......... .......... .......... .......... .......... 28% 87.3M 3s
 31900K .......... .......... .......... .......... .......... 28% 32.6M 3s
 31950K .......... .......... .......... .......... .......... 28% 26.4M 3s
 32000K .......... .......... .......... .......... .......... 28%  125M 3s
 32050K .......... .......... .......... .......... .......... 29%  133M 3s
 32100K .......... .......... .......... .......... .......... 29% 53.8M 3s
 32150K .......... .......... .......... .......... .......... 29%  144M 3s
 32200K .......... .......... .......... .......... .......... 29%  136M 3s
 32250K .......... .......... .......... .......... .......... 29% 87.6M 3s
 32300K .......... .......... .......... .......... .......... 29% 96.2M 3s
 32350K .......... .......... .......... .......... .......... 29% 82.5M 3s
 32400K .......... .......... .......... .......... .......... 29%  138M 3s
 32450K .......... .......... .......... .......... .......... 29%  122M 3s
 32500K .......... .......... .......... .......... .......... 29% 89.5M 3s
 32550K .......... .......... .......... .......... .......... 29%  126M 3s
 32600K .......... .......... .......... .......... .......... 29%  137M 3s
 32650K .......... .......... .......... .......... .......... 29% 81.9M 3s
 32700K .......... .......... .......... .......... .......... 29%  127M 3s
 32750K .......... .......... .......... .......... .......... 29%  139M 3s
 32800K .......... .......... .......... .......... .......... 29% 83.2M 3s
 32850K .......... .......... .......... .......... .......... 29%  134M 3s
 32900K .......... .......... .......... .......... .......... 29%  116M 3s
 32950K .......... .......... .......... .......... .......... 29%  151M 3s
 33000K .......... .......... .......... .......... .......... 29% 82.7M 3s
 33050K .......... .......... .......... .......... .......... 29%  137M 3s
 33100K .......... .......... .......... .......... .......... 29%  128M 3s
 33150K .......... .......... .......... .......... .......... 29% 85.9M 3s
 33200K .......... .......... .......... .......... .......... 30%  125M 3s
 33250K .......... .......... .......... .......... .......... 30%  138M 3s
 33300K .......... .......... .......... .......... .......... 30% 83.7M 3s
 33350K .......... .......... .......... .......... .......... 30%  120M 3s
 33400K .......... .......... .......... .......... .......... 30%  145M 3s
 33450K .......... .......... .......... .......... .......... 30% 81.9M 3s
 33500K .......... .......... .......... .......... .......... 30%  135M 3s
 33550K .......... .......... .......... .......... .......... 30%  132M 3s
 33600K .......... .......... .......... .......... .......... 30% 81.8M 3s
 33650K .......... .......... .......... .......... .......... 30%  134M 3s
 33700K .......... .......... .......... .......... .......... 30%  129M 3s
 33750K .......... .......... .......... .......... .......... 30%  137M 3s
 33800K .......... .......... .......... .......... .......... 30% 81.7M 3s
 33850K .......... .......... .......... .......... .......... 30%  138M 3s
 33900K .......... .......... .......... .......... .......... 30%  129M 3s
 33950K .......... .......... .......... .......... .......... 30% 86.5M 3s
 34000K .......... .......... .......... .......... .......... 30%  125M 3s
 34050K .......... .......... .......... .......... .......... 30%  137M 3s
 34100K .......... .......... .......... .......... .......... 30% 83.2M 3s
 34150K .......... .......... .......... .......... .......... 30%  127M 3s
 34200K .......... .......... .......... .......... .......... 30%  138M 3s
 34250K .......... .......... .......... .......... .......... 30% 83.7M 3s
 34300K .......... .......... .......... .......... .......... 31% 2.51M 3s
 34350K .......... .......... .......... .......... .......... 31% 18.7M 3s
 34400K .......... .......... .......... .......... .......... 31% 42.5M 3s
 34450K .......... .......... .......... .......... .......... 31%  136M 3s
 34500K .......... .......... .......... .......... .......... 31%  135M 3s
 34550K .......... .......... .......... .......... .......... 31% 83.1M 3s
 34600K .......... .......... .......... .......... .......... 31%  128M 3s
 34650K .......... .......... .......... .......... .......... 31% 36.9M 3s
 34700K .......... .......... .......... .......... .......... 31% 30.1M 3s
 34750K .......... .......... .......... .......... .......... 31% 60.3M 3s
 34800K .......... .......... .......... .......... .......... 31%  128M 3s
 34850K .......... .......... .......... .......... .......... 31% 67.0M 3s
 34900K .......... .......... .......... .......... .......... 31%  132M 3s
 34950K .......... .......... .......... .......... .......... 31%  136M 3s
 35000K .......... .......... .......... .......... .......... 31% 82.9M 3s
 35050K .......... .......... .......... .......... .......... 31%  116M 3s
 35100K .......... .......... .......... .......... .......... 31% 84.9M 3s
 35150K .......... .......... .......... .......... .......... 31%  129M 3s
 35200K .......... .......... .......... .......... .......... 31%  145M 3s
 35250K .......... .......... .......... .......... .......... 31% 76.6M 3s
 35300K .......... .......... .......... .......... .......... 31%  138M 3s
 35350K .......... .......... .......... .......... .......... 31%  130M 3s
 35400K .......... .......... .......... .......... .......... 32% 86.2M 3s
 35450K .......... .......... .......... .......... .......... 32%  101M 3s
 35500K .......... .......... .......... .......... .......... 32%  221M 2s
 35550K .......... .......... .......... .......... .......... 32% 75.5M 2s
 35600K .......... .......... .......... .......... .......... 32%  142M 2s
 35650K .......... .......... .......... .......... .......... 32%  128M 2s
 35700K .......... .......... .......... .......... .......... 32% 83.5M 2s
 35750K .......... .......... .......... .......... .......... 32%  134M 2s
 35800K .......... .......... .......... .......... .......... 32%  126M 2s
 35850K .......... .......... .......... .......... .......... 32% 83.5M 2s
 35900K .......... .......... .......... .......... .......... 32%  133M 2s
 35950K .......... .......... .......... .......... .......... 32%  137M 2s
 36000K .......... .......... .......... .......... .......... 32%  131M 2s
 36050K .......... .......... .......... .......... .......... 32% 82.3M 2s
 36100K .......... .......... .......... .......... .......... 32%  138M 2s
 36150K .......... .......... .......... .......... .......... 32%  127M 2s
 36200K .......... .......... .......... .......... .......... 32% 86.2M 2s
 36250K .......... .......... .......... .......... .......... 32%  127M 2s
 36300K .......... .......... .......... .......... .......... 32%  137M 2s
 36350K .......... .......... .......... .......... .......... 32% 85.0M 2s
 36400K .......... .......... .......... .......... .......... 32%  123M 2s
 36450K .......... .......... .......... .......... .......... 32%  134M 2s
 36500K .......... .......... .......... .......... .......... 33% 83.3M 2s
 36550K .......... .......... .......... .......... .......... 33%  134M 2s
 36600K .......... .......... .......... .......... .......... 33%  130M 2s
 36650K .......... .......... .......... .......... .......... 33%  138M 2s
 36700K .......... .......... .......... .......... .......... 33% 80.7M 2s
 36750K .......... .......... .......... .......... .......... 33%  138M 2s
 36800K .......... .......... .......... .......... .......... 33%  130M 2s
 36850K .......... .......... .......... .......... .......... 33% 82.0M 2s
 36900K .......... .......... .......... .......... .......... 33%  138M 2s
 36950K .......... .......... .......... .......... .......... 33%  122M 2s
 37000K .......... .......... .......... .......... .......... 33% 90.0M 2s
 37050K .......... .......... .......... .......... .......... 33%  123M 2s
 37100K .......... .......... .......... .......... .......... 33%  136M 2s
 37150K .......... .......... .......... .......... .......... 33% 88.6M 2s
 37200K .......... .......... .......... .......... .......... 33% 2.45M 2s
 37250K .......... .......... .......... .......... .......... 33% 33.9M 2s
 37300K .......... .......... .......... .......... .......... 33% 83.3M 2s
 37350K .......... .......... .......... .......... .......... 33% 96.9M 2s
 37400K .......... .......... .......... .......... .......... 33%  124M 2s
 37450K .......... .......... .......... .......... .......... 33% 84.5M 2s
 37500K .......... .......... .......... .......... .......... 33% 58.1M 2s
 37550K .......... .......... .......... .......... .......... 33% 27.8M 2s
 37600K .......... .......... .......... .......... .......... 34%  124M 2s
 37650K .......... .......... .......... .......... .......... 34% 41.2M 2s
 37700K .......... .......... .......... .......... .......... 34%  133M 2s
 37750K .......... .......... .......... .......... .......... 34% 83.7M 2s
 37800K .......... .......... .......... .......... .......... 34%  127M 2s
 37850K .......... .......... .......... .......... .......... 34%  138M 2s
 37900K .......... .......... .......... .......... .......... 34% 83.1M 2s
 37950K .......... .......... .......... .......... .......... 34%  124M 2s
 38000K .......... .......... .......... .......... .......... 34%  137M 2s
 38050K .......... .......... .......... .......... .......... 34% 83.4M 2s
 38100K .......... .......... .......... .......... .......... 34%  138M 2s
 38150K .......... .......... .......... .......... .......... 34% 65.5M 2s
 38200K .......... .......... .......... .......... .......... 34%  127M 2s
 38250K .......... .......... .......... .......... .......... 34% 83.5M 2s
 38300K .......... .......... .......... .......... .......... 34%  133M 2s
 38350K .......... .......... .......... .......... .......... 34%  130M 2s
 38400K .......... .......... .......... .......... .......... 34%  137M 2s
 38450K .......... .......... .......... .......... .......... 34% 80.9M 2s
 38500K .......... .......... .......... .......... .......... 34%  139M 2s
 38550K .......... .......... .......... .......... .......... 34%  129M 2s
 38600K .......... .......... .......... .......... .......... 34% 81.3M 2s
 38650K .......... .......... .......... .......... .......... 34%  137M 2s
 38700K .......... .......... .......... .......... .......... 35%  139M 2s
 38750K .......... .......... .......... .......... .......... 35% 82.9M 2s
 38800K .......... .......... .......... .......... .......... 35%  126M 2s
 38850K .......... .......... .......... .......... .......... 35%  136M 2s
 38900K .......... .......... .......... .......... .......... 35% 82.8M 2s
 38950K .......... .......... .......... .......... .......... 35%  135M 2s
 39000K .......... .......... .......... .......... .......... 35%  129M 2s
 39050K .......... .......... .......... .......... .......... 35% 83.6M 2s
 39100K .......... .......... .......... .......... .......... 35%  129M 2s
 39150K .......... .......... .......... .......... .......... 35%  138M 2s
 39200K .......... .......... .......... .......... .......... 35%  133M 2s
 39250K .......... .......... .......... .......... .......... 35% 81.5M 2s
 39300K .......... .......... .......... .......... .......... 35%  138M 2s
 39350K .......... .......... .......... .......... .......... 35%  129M 2s
 39400K .......... .......... .......... .......... .......... 35% 85.8M 2s
 39450K .......... .......... .......... .......... .......... 35%  127M 2s
 39500K .......... .......... .......... .......... .......... 35%  137M 2s
 39550K .......... .......... .......... .......... .......... 35% 83.6M 2s
 39600K .......... .......... .......... .......... .......... 35%  124M 2s
 39650K .......... .......... .......... .......... .......... 35%  139M 2s
 39700K .......... .......... .......... .......... .......... 35% 82.0M 2s
 39750K .......... .......... .......... .......... .......... 35%  137M 2s
 39800K .......... .......... .......... .......... .......... 36%  129M 2s
 39850K .......... .......... .......... .......... .......... 36%  133M 2s
 39900K .......... .......... .......... .......... .......... 36% 78.9M 2s
 39950K .......... .......... .......... .......... .......... 36%  151M 2s
 40000K .......... .......... .......... .......... .......... 36%  127M 2s
 40050K .......... .......... .......... .......... .......... 36% 83.2M 2s
 40100K .......... .......... .......... .......... .......... 36%  132M 2s
 40150K .......... .......... .......... .......... .......... 36%  132M 2s
 40200K .......... .......... .......... .......... .......... 36% 2.94M 2s
 40250K .......... .......... .......... .......... .......... 36% 13.9M 2s
 40300K .......... .......... .......... .......... .......... 36% 68.6M 2s
 40350K .......... .......... .......... .......... .......... 36% 84.7M 2s
 40400K .......... .......... .......... .......... .......... 36%  205M 2s
 40450K .......... .......... .......... .......... .......... 36% 81.6M 2s
 40500K .......... .......... .......... .......... .......... 36% 60.6M 2s
 40550K .......... .......... .......... .......... .......... 36% 27.3M 2s
 40600K .......... .......... .......... .......... .......... 36% 75.3M 2s
 40650K .......... .......... .......... .......... .......... 36%  142M 2s
 40700K .......... .......... .......... .......... .......... 36% 64.8M 2s
 40750K .......... .......... .......... .......... .......... 36% 90.1M 2s
 40800K .......... .......... .......... .......... .......... 36% 68.4M 2s
 40850K .......... .......... .......... .......... .......... 36%  134M 2s
 40900K .......... .......... .......... .......... .......... 36%  127M 2s
 40950K .......... .......... .......... .......... .......... 37% 83.0M 2s
 41000K .......... .......... .......... .......... .......... 37%  114M 2s
 41050K .......... .......... .......... .......... .......... 37%  142M 2s
 41100K .......... .......... .......... .......... .......... 37% 89.1M 2s
 41150K .......... .......... .......... .......... .......... 37%  114M 2s
 41200K .......... .......... .......... .......... .......... 37% 47.6M 2s
 41250K .......... .......... .......... .......... .......... 37%  136M 2s
 41300K .......... .......... .......... .......... .......... 37%  141M 2s
 41350K .......... .......... .......... .......... .......... 37% 83.0M 2s
 41400K .......... .......... .......... .......... .......... 37%  125M 2s
 41450K .......... .......... .......... .......... .......... 37%  133M 2s
 41500K .......... .......... .......... .......... .......... 37% 84.8M 2s
 41550K .......... .......... .......... .......... .......... 37%  126M 2s
 41600K .......... .......... .......... .......... .......... 37%  136M 2s
 41650K .......... .......... .......... .......... .......... 37% 84.1M 2s
 41700K .......... .......... .......... .......... .......... 37%  131M 2s
 41750K .......... .......... .......... .......... .......... 37%  128M 2s
 41800K .......... .......... .......... .......... .......... 37%  140M 2s
 41850K .......... .......... .......... .......... .......... 37% 82.0M 2s
 41900K .......... .......... .......... .......... .......... 37%  136M 2s
 41950K .......... .......... .......... .......... .......... 37%  131M 2s
 42000K .......... .......... .......... .......... .......... 37% 80.0M 2s
 42050K .......... .......... .......... .......... .......... 38%  141M 2s
 42100K .......... .......... .......... .......... .......... 38%  127M 2s
 42150K .......... .......... .......... .......... .......... 38% 87.4M 2s
 42200K .......... .......... .......... .......... .......... 38%  125M 2s
 42250K .......... .......... .......... .......... .......... 38%  136M 2s
 42300K .......... .......... .......... .......... .......... 38% 83.6M 2s
 42350K .......... .......... .......... .......... .......... 38%  126M 2s
 42400K .......... .......... .......... .......... .......... 38%  137M 2s
 42450K .......... .......... .......... .......... .......... 38% 82.9M 2s
 42500K .......... .......... .......... .......... .......... 38%  136M 2s
 42550K .......... .......... .......... .......... .......... 38%  127M 2s
 42600K .......... .......... .......... .......... .......... 38% 82.9M 2s
 42650K .......... .......... .......... .......... .......... 38%  135M 2s
 42700K .......... .......... .......... .......... .......... 38%  135M 2s
 42750K .......... .......... .......... .......... .......... 38%  131M 2s
 42800K .......... .......... .......... .......... .......... 38% 81.9M 2s
 42850K .......... .......... .......... .......... .......... 38%  138M 2s
 42900K .......... .......... .......... .......... .......... 38%  129M 2s
 42950K .......... .......... .......... .......... .......... 38% 85.9M 2s
 43000K .......... .......... .......... .......... .......... 38%  126M 2s
 43050K .......... .......... .......... .......... .......... 38%  137M 2s
 43100K .......... .......... .......... .......... .......... 38% 83.0M 2s
 43150K .......... .......... .......... .......... .......... 39% 3.10M 2s
 43200K .......... .......... .......... .......... .......... 39% 64.6M 2s
 43250K .......... .......... .......... .......... .......... 39%  156M 2s
 43300K .......... .......... .......... .......... .......... 39% 14.4M 2s
 43350K .......... .......... .......... .......... .......... 39% 57.1M 2s
 43400K .......... .......... .......... .......... .......... 39% 73.4M 2s
 43450K .......... .......... .......... .......... .......... 39%  135M 2s
 43500K .......... .......... .......... .......... .......... 39%  137M 2s
 43550K .......... .......... .......... .......... .......... 39% 44.6M 2s
 43600K .......... .......... .......... .......... .......... 39% 36.5M 2s
 43650K .......... .......... .......... .......... .......... 39% 64.7M 2s
 43700K .......... .......... .......... .......... .......... 39%  122M 2s
 43750K .......... .......... .......... .......... .......... 39% 53.3M 2s
 43800K .......... .......... .......... .......... .......... 39%  103M 2s
 43850K .......... .......... .......... .......... .......... 39% 75.3M 2s
 43900K .......... .......... .......... .......... .......... 39%  104M 2s
 43950K .......... .......... .......... .......... .......... 39% 84.3M 2s
 44000K .......... .......... .......... .......... .......... 39%  123M 2s
 44050K .......... .......... .......... .......... .......... 39% 82.0M 2s
 44100K .......... .......... .......... .......... .......... 39%  137M 2s
 44150K .......... .......... .......... .......... .......... 39%  129M 2s
 44200K .......... .......... .......... .......... .......... 39% 83.1M 2s
 44250K .......... .......... .......... .......... .......... 40% 88.0M 2s
 44300K .......... .......... .......... .......... .......... 40% 89.4M 2s
 44350K .......... .......... .......... .......... .......... 40%  141M 2s
